111.849,94,393,871.0349204,,,
111.8495,96,365,871.0349206,,,
111.85,96,398,871.0349208,,,
111.8505,86,301,871.0349208,,,
111.851,98,404,871.0349206,,,
111.8515,100,396,871.0349206,,,
111.852,90,348,871.0349206,,,
111.8525,96,327,871.0349209,,,
111.853,96,396,871.0349206,,,
111.8535,98,387,871.0349205,,,
111.854,94,371,871.0349203,,,
111.8545,94,328,871.0349207,,,
111.855,94,375,871.0349211,,,
111.8555,92,338,871.0349201,,,
111.856,98,363,871.0349209,,,
111.8565,92,363,871.034921,,,
111.857,94,388,871.0349206,,,
111.8575,92,318,871.0349207,,,
111.858,90,322,871.0349205,,,
111.8585,86,330,871.0349207,,,
111.859,96,335,871.0349202,,,
111.8595,94,384,871.0349208,,,
111.86,98,357,871.0349205,,,
111.8605,90,273,871.0349205,,,
111.861,94,367,871.0349208,,,
111.8615,94,318,871.0349206,,,
111.862,94,354,871.0349206,,,
111.8625,94,385,871.0349207,,,
111.863,90,340,871.0349204,,,
111.8635,100,370,871.0349207,,,
111.864,100,348,871.0349206,,,
111.8645,96,388,871.0349206,,,
111.865,98,361,871.0349204,,,
111.8655,92,325,871.0349209,,,
111.866,94,330,871.0349207,,,
111.8665,92,414,871.0349208,,,
111.867,96,373,871.0349208,,,
111.8675,94,351,871.0349208,,,
111.868,92,325,871.0349206,,,
111.8685,94,387,871.0349206,,,
111.869,86,348,871.0349206,,,
111.8695,98,361,871.0349206,,,
111.87,94,353,871.0349208,,,
111.8705,96,332,871.0349206,,,
111.871,100,360,871.0349204,,,
111.8715,96,337,871.0349209,,,
111.872,94,350,871.0349207,,,
111.8725,92,349,871.0349206,,,
111.873,96,322,871.034921,,,
111.8735,94,324,871.0349204,,,
111.874,94,307,871.0349205,,,
111.8745,100,397,871.0349209,,,
111.875,98,349,871.0349207,,,
111.8755,98,402,871.0349204,,,
111.876,98,387,871.0349213,,,
111.8765,96,402,871.0349204,,,
111.877,96,359,871.0349202,,,
111.8775,94,322,871.0349205,,,
111.878,98,393,871.0349207,,,
111.8785,98,401,871.0349205,,,
111.879,96,371,871.0349203,,,
111.8795,92,358,871.0349208,,,
111.88,94,347,871.0349202,,,
111.8805,92,342,871.0349202,,,
111.881,96,353,871.0349209,,,
111.8815,92,344,871.0349209,,,
111.882,96,351,871.0349209,,,
111.8825,92,330,871.0349208,,,
111.883,92,352,871.0349206,,,
111.8835,92,364,871.0349212,,,
111.884,92,355,871.0349205,,,
111.8845,94,363,871.0349208,,,
111.885,96,357,871.0349207,,,
111.8855,90,318,871.0349208,,,
111.886,94,374,871.0349205,,,
111.8865,98,389,871.034921,,,
111.887,92,349,871.0349206,,,
111.8875,94,339,871.0349209,,,
111.888,100,404,871.0349205,,,
111.8885,92,355,871.0349204,,,
111.889,96,369,871.0349208,,,
111.8895,92,341,871.0349208,,,
111.89,92,357,871.0349211,,,
111.8905,96,364,871.0349203,,,
111.891,92,317,871.0349205,,,
111.8915,94,340,871.0349206,,,
111.892,100,361,871.0349206,,,
111.8925,98,401,871.0349207,,,
111.893,96,346,871.0349207,,,
111.8935,96,370,871.0349206,,,
111.894,94,385,871.0349211,,,
111.8945,98,395,871.034921,,,
111.895,98,391,871.0349204,,,
111.8955,94,345,871.0349208,,,
111.896,94,356,871.0349206,,,
111.8965,94,317,871.0349205,,,
111.897,94,328,871.034921,,,
111.8975,94,359,871.0349208,,,
111.898,100,353,871.034921,,,
111.8985,94,356,871.034921,,,
111.899,92,346,871.0349204,,,
111.8995,90,370,871.0349206,,,
111.9,100,361,871.034921,,,
111.9005,94,349,871.0349206,,,
111.901,96,363,871.0349209,,,
111.9015,92,346,871.0349204,,,
111.902,88,344,871.034921,,,
111.9025,96,367,871.0349208,,,
111.903,94,342,871.0349209,,,
111.9035,98,340,871.0349205,,,
111.904,92,358,871.0349207,,,
111.9045,96,387,871.0349208,,,
111.905,98,373,871.0349208,,,
111.9055,98,349,871.0349207,,,
111.906,94,358,871.0349209,,,
111.9065,96,341,871.0349211,,,
111.907,94,354,871.0349207,,,
111.9075,88,356,871.0349207,,,
111.908,98,368,871.0349203,,,
111.9085,100,381,871.0349206,,,
111.909,90,365,871.034921,,,
111.9095,94,352,871.0349206,,,
111.91,94,359,871.0349212,,,
111.9105,94,305,871.0349207,,,
111.911,92,321,871.0349209,,,
111.9115,96,349,871.0349206,,,
111.912,98,370,871.0349207,,,
111.9125,96,371,871.0349206,,,
111.913,94,356,871.0349208,,,
111.9135,92,341,871.0349208,,,
111.914,92,331,871.0349205,,,
111.9145,98,404,871.0349207,,,
111.915,98,326,871.0349207,,,
111.9155,92,365,871.0349214,,,
111.916,96,350,871.034921,,,
111.9165,96,429,871.034921,,,
111.917,100,365,871.0349204,,,
111.9175,96,402,871.0349206,,,
111.918,96,363,871.0349205,,,
111.9185,96,386,871.034921,,,
111.919,98,350,871.0349204,,,
111.9195,98,376,871.034921,,,
111.92,90,333,871.034921,,,
111.9205,92,401,871.0349208,,,
111.921,96,389,871.034921,,,
111.9215,98,350,871.0349207,,,
111.922,98,380,871.0349208,,,
111.9225,98,388,871.0349207,,,
111.923,100,397,871.034921,,,
111.9235,98,401,871.0349209,,,
111.924,90,342,871.0349208,,,
111.9245,92,352,871.034921,,,
111.925,100,373,871.0349209,,,
111.9255,94,382,871.0349207,,,
111.926,98,398,871.034921,,,
111.9265,98,364,871.0349206,,,
111.927,90,381,871.034921,,,
111.9275,96,348,871.0349209,,,
111.928,96,343,871.0349209,,,
111.9285,92,303,871.0349208,,,
111.929,90,334,871.0349208,,,
111.9295,98,345,871.0349205,,,
111.93,94,322,871.0349207,,,
111.9305,90,350,871.0349207,,,
111.931,98,351,871.034921,,,
111.9315,24,67,871.0349209,,,
111.932,92,359,871.0349208,,,
111.9325,96,383,871.0349208,,,
111.933,96,343,871.0349206,,,
111.9335,98,313,871.0349205,,,
111.934,98,332,871.0349207,,,
111.9345,88,307,871.0349205,,,
111.935,98,374,871.0349206,,,
111.9355,94,343,871.034921,,,
111.936,96,363,871.0349209,,,
111.9365,88,364,871.0349207,,,
111.937,92,338,871.0349211,,,
111.9375,94,371,871.0349212,,,
111.938,94,340,871.0349209,,,
111.9385,94,354,871.0349208,,,
111.939,96,420,871.0349211,,,
111.9395,90,333,871.0349211,,,
111.94,96,370,871.0349206,,,
111.9405,98,362,871.034921,,,
111.941,98,343,871.0349208,,,
111.9415,88,319,871.0349207,,,
111.942,98,330,871.0349209,,,
111.9425,98,374,871.0349205,,,
111.943,94,365,871.0349211,,,
111.9435,96,336,871.0349211,,,
111.944,100,372,871.0349209,,,
111.9445,98,366,871.0349209,,,
111.945,90,341,871.0349208,,,
111.9455,96,360,871.034921,,,
111.946,94,344,871.0349212,,,
111.9465,88,322,871.0349214,,,
111.947,96,391,871.034921,,,
111.9475,90,325,871.0349208,,,
111.948,94,369,871.0349207,,,
111.9485,92,307,871.0349209,,,
111.949,92,331,871.034921,,,
111.9495,96,361,871.034921,,,
111.95,94,372,871.0349208,,,
111.9505,96,368,871.0349208,,,
111.951,94,355,871.034921,,,
111.9515,90,336,871.0349209,,,
111.952,96,375,871.0349211,,,
111.9525,94,352,871.0349212,,,
111.953,94,364,871.0349209,,,
111.9535,90,325,871.0349211,,,
111.954,98,358,871.0349207,,,
111.9545,92,345,871.0349208,,,
111.955,92,360,871.034921,,,
111.9555,100,351,871.0349207,,,
111.956,94,367,871.0349211,,,
111.9565,94,355,871.0349211,,,
111.957,92,329,871.0349212,,,
111.9575,98,354,871.0349215,,,
111.958,96,334,871.034921,,,
111.9585,96,366,871.0349212,,,
111.959,88,310,871.0349212,,,
111.9595,88,329,871.0349209,,,
111.96,100,346,871.034921,,,
111.9605,94,312,871.0349209,,,
111.961,96,322,871.0349212,,,
111.9615,100,354,871.034921,,,
111.962,94,371,871.034921,,,
111.9625,94,372,871.0349214,,,
111.963,98,372,871.0349209,,,
111.9635,96,340,871.034921,,,
111.964,94,339,871.0349212,,,
111.9645,92,343,871.0349212,,,
111.965,92,384,871.0349212,,,
111.9655,92,352,871.034921,,,
111.966,98,344,871.0349209,,,
111.9665,98,358,871.034921,,,
111.967,92,343,871.0349211,,,
111.9675,100,354,871.0349209,,,
111.968,94,352,871.034921,,,
111.9685,94,367,871.0349212,,,
111.969,96,339,871.0349212,,,
111.9695,94,345,871.0349211,,,
111.97,96,378,871.034921,,,
111.9705,98,353,871.034921,,,
111.971,100,411,871.034921,,,
111.9715,100,367,871.0349211,,,
111.972,98,360,871.0349209,,,
111.9725,92,313,871.034921,,,
111.973,92,335,871.0349213,,,
111.9735,98,325,871.0349208,,,
111.974,94,360,871.0349213,,,
111.9745,96,340,871.0349212,,,
111.975,90,332,871.0349211,,,
111.9755,92,315,871.0349209,,,
111.976,94,347,871.0349209,,,
111.9765,98,370,871.0349215,,,
111.977,94,314,871.034921,,,
111.9775,94,321,871.0349209,,,
111.978,96,391,871.0349209,,,
111.9785,88,335,871.0349208,,,
111.979,96,349,871.0349211,,,
111.9795,96,339,871.034921,,,
111.98,100,375,871.0349214,,,
111.9805,90,313,871.0349209,,,
111.981,92,351,871.0349207,,,
111.9815,94,308,871.0349209,,,
111.982,90,330,871.0349212,,,
111.9825,96,356,871.0349209,,,
111.983,90,319,871.0349212,,,
111.9835,92,327,871.0349212,,,
111.984,96,321,871.0349209,,,
111.9845,96,337,871.0349212,,,
111.985,96,322,871.034921,,,
111.9855,90,329,871.0349209,,,
111.986,96,347,871.0349213,,,
111.9865,98,355,871.0349214,,,
111.987,96,403,871.0349214,,,
111.9875,96,346,871.034921,,,
111.988,2,13,871.0349212,,,
111.9885,94,281,871.034921,,,
111.989,94,341,871.034921,,,
111.9895,100,348,871.0349211,,,
111.99,98,400,871.0349208,,,
111.9905,100,396,871.0349215,,,
111.991,96,351,871.0349209,,,
111.9915,90,334,871.0349208,,,
111.992,98,346,871.0349213,,,
111.9925,92,381,871.0349209,,,
111.993,90,337,871.034921,,,
111.9935,100,387,871.0349209,,,
111.994,96,325,871.0349211,,,
111.9945,92,343,871.0349211,,,
111.995,94,330,871.0349212,,,
111.9955,96,320,871.0349214,,,
111.996,94,376,871.0349208,,,
111.9965,98,326,871.0349213,,,
111.997,94,347,871.0349212,,,
111.9975,96,340,871.0349213,,,
111.998,90,340,871.0349211,,,
111.9985,96,342,871.034921,,,
111.999,94,381,871.0349211,,,
111.9995,94,372,871.0349214,,,
112,100,343,871.0349207,,,
112.0005,88,331,871.0349212,,,
112.001,94,367,871.0349211,,,
112.0015,94,338,871.0349214,,,
112.002,94,339,871.0349213,,,
112.0025,98,362,871.0349211,,,
112.003,92,322,871.0349211,,,
112.0035,90,318,871.0349212,,,
112.004,92,359,871.0349209,,,
112.0045,96,393,871.0349213,,,
112.005,94,400,871.0349212,,,
112.0055,90,340,871.0349212,,,
112.006,98,349,871.0349213,,,
112.0065,98,356,871.0349213,,,
112.007,92,320,871.0349216,,,
112.0075,92,369,871.0349213,,,
112.008,94,388,871.034921,,,
112.0085,96,330,871.0349217,,,
112.009,92,326,871.0349212,,,
112.0095,96,345,871.0349216,,,
112.01,92,327,871.0349216,,,
112.0105,94,339,871.0349213,,,
112.011,88,352,871.0349212,,,
112.0115,100,382,871.0349208,,,
112.012,96,372,871.0349214,,,
112.0125,96,315,871.034921,,,
112.013,96,347,871.0349211,,,
112.0135,92,381,871.0349209,,,
112.014,94,368,871.0349219,,,
112.0145,100,396,871.034921,,,
112.015,94,352,871.0349216,,,
112.0155,98,409,871.0349213,,,
112.016,96,323,871.0349213,,,
112.0165,88,331,871.0349214,,,
112.017,92,365,871.0349213,,,
112.0175,90,309,871.0349217,,,
112.018,98,359,871.0349213,,,
112.0185,94,338,871.0349213,,,
112.019,96,364,871.0349211,,,
112.0195,96,362,871.0349214,,,
112.02,94,315,871.0349217,,,
112.0205,94,376,871.0349216,,,
112.021,94,327,871.0349211,,,
112.0215,90,315,871.0349213,,,
112.022,100,364,871.0349217,,,
112.0225,92,343,871.0349212,,,
112.023,90,364,871.0349215,,,
112.0235,88,315,871.034921,,,
112.024,98,344,871.0349215,,,
112.0245,98,330,871.0349213,,,
112.025,100,355,871.0349215,,,
112.0255,94,317,871.0349213,,,
112.026,98,326,871.0349212,,,
112.0265,94,338,871.0349212,,,
112.027,92,329,871.0349215,,,
112.0275,96,352,871.0349213,,,
112.028,98,355,871.0349216,,,
112.0285,92,351,871.0349212,,,
112.029,94,362,871.0349214,,,
112.0295,94,318,871.0349212,,,
112.03,94,355,871.0349213,,,
112.0305,96,323,871.0349213,,,
112.031,90,313,871.0349212,,,
112.0315,98,381,871.0349215,,,
112.032,90,327,871.0349214,,,
112.0325,96,391,871.0349215,,,
112.033,88,317,871.0349211,,,
112.0335,98,364,871.0349214,,,
112.034,100,402,871.0349215,,,
112.0345,94,337,871.034921,,,
112.035,92,312,871.0349218,,,
112.0355,94,330,871.0349211,,,
112.036,96,344,871.0349213,,,
112.0365,92,361,871.0349214,,,
112.037,96,344,871.0349213,,,
112.0375,98,321,871.0349211,,,
112.038,96,365,871.0349214,,,
112.0385,98,369,871.0349212,,,
112.039,98,358,871.0349214,,,
112.0395,92,341,871.034921,,,
112.04,96,375,871.034921,,,
112.0405,88,339,871.0349213,,,
112.041,96,346,871.0349211,,,
112.0415,94,304,871.034921,,,
112.042,96,333,871.0349213,,,
112.0425,98,352,871.0349213,,,
112.043,96,386,871.0349213,,,
112.0435,94,351,871.0349212,,,
112.044,96,352,871.0349212,,,
112.0445,92,373,871.034921,,,
112.045,90,344,871.0349215,,,
112.0455,96,333,871.0349216,,,
112.046,90,321,871.0349209,,,
112.0465,96,341,871.0349213,,,
112.047,96,347,871.0349211,,,
112.0475,98,386,871.0349214,,,
112.048,94,368,871.0349214,,,
112.0485,96,335,871.0349213,,,
112.049,98,359,871.0349212,,,
112.0495,94,377,871.0349214,,,
112.05,96,352,871.034921,,,
112.0505,96,337,871.0349212,,,
112.051,98,352,871.0349214,,,
112.0515,98,364,871.0349212,,,
112.052,94,369,871.0349214,,,
112.0525,96,347,871.0349211,,,
112.053,90,298,871.034921,,,
112.0535,98,307,871.0349213,,,
112.054,96,370,871.034921,,,
112.0545,100,338,871.034921,,,
112.055,96,349,871.0349214,,,
112.0555,96,338,871.0349212,,,
112.056,96,324,871.0349213,,,
112.0565,88,315,871.034921,,,
112.057,96,373,871.0349212,,,
112.0575,98,294,871.034921,,,
112.058,94,343,871.0349216,,,
112.0585,98,342,871.0349208,,,
112.059,98,367,871.0349208,,,
112.0595,98,356,871.0349214,,,
112.06,96,331,871.0349211,,,
112.0605,96,367,871.034921,,,
112.061,94,338,871.0349214,,,
112.0615,96,341,871.0349209,,,
112.062,100,384,871.0349211,,,
112.0625,90,344,871.0349215,,,
112.063,90,311,871.0349215,,,
112.0635,96,353,871.0349213,,,
112.064,96,332,871.0349213,,,
112.0645,96,349,871.0349213,,,
112.065,92,335,871.0349213,,,
112.0655,94,325,871.034921,,,
112.066,94,325,871.0349213,,,
112.0665,94,332,871.0349212,,,
112.067,92,332,871.0349214,,,
112.0675,92,296,871.0349213,,,
112.068,88,330,871.0349211,,,
112.0685,100,359,871.0349215,,,
112.069,98,339,871.0349209,,,
112.0695,96,296,871.0349214,,,
112.07,96,334,871.0349213,,,
112.0705,92,347,871.0349211,,,
112.071,98,397,871.0349212,,,
112.0715,92,302,871.0349212,,,
112.072,92,351,871.0349217,,,
112.0725,94,340,871.0349217,,,
112.073,98,351,871.0349213,,,
112.0735,100,356,871.0349213,,,
112.074,94,321,871.0349213,,,
112.0745,98,384,871.0349212,,,
112.075,96,336,871.0349209,,,
112.0755,98,354,871.0349209,,,
112.076,92,336,871.0349214,,,
112.0765,90,312,871.0349212,,,
112.077,92,349,871.0349216,,,
112.0775,98,335,871.034921,,,
112.078,94,322,871.034921,,,
112.0785,94,313,871.0349213,,,
112.079,96,348,871.034921,,,
112.0795,94,367,871.0349214,,,
112.08,88,333,871.034921,,,
112.0805,2,9,871.0349209,,,
112.081,0,5,871.0349216,,,
112.0815,0,1,871.0349211,,,
112.082,0,3,871.0349214,,,
112.0825,0,4,871.034921,,,
112.083,0,3,871.0349211,,,
112.0835,0,5,871.0349212,,,
112.084,0,4,871.0349216,,,
112.0845,0,3,871.0349212,,,
112.085,0,4,871.0349213,,,
112.0855,0,1,871.0349215,,,
112.086,0,6,871.0349217,,,
112.0865,2,3,871.0349215,,,
112.087,0,3,871.034921,,,
112.0875,0,4,871.0349212,,,
112.088,0,2,871.0349207,,,
112.0885,0,0,871.0349212,,,
112.089,0,2,871.0349218,,,
112.0895,0,2,871.034921,,,
112.09,0,5,871.0349211,,,
112.0905,0,4,871.0349212,,,
112.091,0,4,871.0349212,,,
112.0915,0,5,871.0349216,,,
112.092,0,0,871.0349214,,,
112.0925,0,4,871.0349214,,,
112.093,0,7,871.0349214,,,
112.0935,0,0,871.034921,,,
112.094,2,6,871.0349214,,,
112.0945,0,6,871.0349209,,,
112.095,0,3,871.0349214,,,
112.0955,0,3,871.0349212,,,
112.096,0,3,871.0349216,,,
112.0965,0,5,871.0349209,,,
112.097,2,5,871.034921,,,
112.0975,0,5,871.0349216,,,
112.098,0,2,871.0349214,,,
112.0985,0,1,871.0349213,,,
112.099,0,3,871.0349212,,,
112.0995,0,7,871.0349214,,,
112.1,0,3,871.0349209,,,
112.1005,0,3,871.0349215,,,
112.101,0,3,871.0349212,,,
112.1015,0,0,871.0349214,,,
112.102,0,2,871.0349213,,,
112.1025,0,5,871.0349216,,,
112.103,0,8,871.0349213,,,
112.1035,2,5,871.0349214,,,
112.104,0,1,871.0349213,,,
112.1045,2,3,871.0349211,,,
112.105,0,3,871.0349211,,,
112.1055,0,3,871.0349213,,,
112.106,0,2,871.0349216,,,
112.1065,0,2,871.0349213,,,
112.107,0,1,871.0349212,,,
112.1075,0,2,871.0349212,,,
112.108,0,1,871.0349212,,,
112.1085,0,2,871.0349209,,,
112.109,2,8,871.0349212,,,
112.1095,0,2,871.0349213,,,
112.11,0,3,871.0349209,,,
112.1105,0,2,871.0349213,,,
112.111,0,4,871.0349214,,,
112.1115,0,3,871.034921,,,
112.112,0,2,871.0349212,,,
112.1125,0,2,871.0349212,,,
112.113,0,1,871.0349215,,,
112.1135,0,2,871.0349214,,,
112.114,0,6,871.0349213,,,
112.1145,0,2,871.0349215,,,
112.115,0,4,871.0349214,,,
112.1155,0,2,871.0349211,,,
112.116,0,3,871.034921,,,
112.1165,0,4,871.0349212,,,
112.117,0,1,871.0349214,,,
112.1175,0,7,871.0349213,,,
112.118,0,1,871.0349208,,,
112.1185,0,2,871.0349215,,,
112.119,0,2,871.0349211,,,
112.1195,0,2,871.0349212,,,
112.12,0,2,871.0349211,,,
112.1205,0,3,871.0349211,,,
112.121,0,3,871.0349208,,,
112.1215,0,0,871.034921,,,
112.122,0,2,871.0349214,,,
112.1225,0,1,871.0349211,,,
112.123,0,2,871.034921,,,
112.1235,2,5,871.034921,,,
112.124,0,4,871.0349211,,,
112.1245,0,3,871.0349213,,,
112.125,0,1,871.0349212,,,
112.1255,0,3,871.034921,,,
112.126,0,2,871.0349213,,,
112.1265,0,0,871.0349213,,,
112.127,0,1,871.0349211,,,
112.1275,0,4,871.0349205,,,
112.128,0,4,871.0349209,,,
112.1285,0,4,871.0349214,,,
112.129,0,1,871.0349211,,,
112.1295,2,4,871.0349212,,,
112.13,0,4,871.0349216,,,
112.1305,0,0,871.0349214,,,
112.131,0,5,871.0349212,,,
112.1315,0,3,871.0349211,,,
112.132,0,2,871.0349212,,,
112.1325,0,5,871.034921,,,
112.133,0,1,871.0349215,,,
112.1335,0,4,871.034921,,,
112.134,0,0,871.0349216,,,
112.1345,0,2,871.0349212,,,
112.135,0,2,871.0349212,,,
112.1355,0,6,871.0349214,,,
112.136,0,3,871.0349213,,,
112.1365,0,3,871.0349211,,,
112.137,0,1,871.0349211,,,
112.1375,0,0,871.0349213,,,
112.138,0,2,871.034921,,,
112.1385,0,2,871.034921,,,
112.139,0,3,871.0349214,,,
112.1395,0,4,871.0349212,,,
112.14,0,2,871.0349212,,,
112.1405,2,3,871.0349214,,,
112.141,0,2,871.0349215,,,
112.1415,0,3,871.0349211,,,
112.142,0,2,871.0349211,,,
112.1425,0,2,871.0349212,,,
112.143,0,2,871.0349212,,,
112.1435,0,1,871.0349209,,,
112.144,0,3,871.0349214,,,
112.1445,0,2,871.034921,,,
112.145,0,3,871.0349214,,,
112.1455,0,3,871.0349207,,,
112.146,0,4,871.0349214,,,
112.1465,0,2,871.0349209,,,
112.147,0,2,871.0349213,,,
112.1475,0,4,871.034921,,,
112.148,0,4,871.0349207,,,
112.1485,0,0,871.0349213,,,
112.149,0,4,871.0349209,,,
112.1495,0,1,871.0349213,,,
112.15,0,7,871.0349213,,,
112.1505,0,1,871.0349211,,,
112.151,0,2,871.0349213,,,
112.1515,0,2,871.0349212,,,
112.152,0,3,871.0349211,,,
112.1525,0,2,871.0349213,,,
112.153,0,0,871.0349212,,,
112.1535,0,2,871.0349212,,,
112.154,0,2,871.0349207,,,
112.1545,2,4,871.0349216,,,
112.155,0,1,871.0349211,,,
112.1555,0,1,871.0349214,,,
112.156,0,5,871.034921,,,
112.1565,0,3,871.0349213,,,
112.157,0,5,871.0349212,,,
112.1575,0,5,871.0349212,,,
112.158,2,7,871.0349211,,,
112.1585,80,307,871.0349209,,,
112.159,96,328,871.034921,,,
112.1595,90,345,871.034921,,,
112.16,98,394,871.0349211,,,
112.1605,96,349,871.0349212,,,
112.161,96,348,871.034921,,,
112.1615,96,366,871.0349209,,,
112.162,96,335,871.0349212,,,
112.1625,98,393,871.0349211,,,
112.163,100,366,871.0349211,,,
112.1635,94,341,871.0349211,,,
112.164,88,327,871.0349212,,,
112.1645,92,324,871.034921,,,
112.165,96,375,871.0349212,,,
112.1655,98,372,871.0349213,,,
112.166,100,385,871.0349211,,,
112.1665,92,357,871.0349214,,,
112.167,100,367,871.0349208,,,
112.1675,98,358,871.0349208,,,
112.168,94,420,871.0349212,,,
112.1685,90,309,871.034921,,,
112.169,96,383,871.034921,,,
112.1695,96,321,871.0349212,,,
112.17,94,332,871.0349208,,,
112.1705,94,357,871.0349208,,,
112.171,92,318,871.0349211,,,
112.1715,96,370,871.0349211,,,
112.172,98,378,871.0349212,,,
112.1725,92,374,871.0349213,,,
112.173,96,368,871.0349217,,,
112.1735,94,364,871.0349212,,,
112.174,94,346,871.0349215,,,
112.1745,88,332,871.0349214,,,
112.175,2,3,871.034921,,,
112.1755,0,4,871.0349213,,,
112.176,0,2,871.0349208,,,
112.1765,2,5,871.0349211,,,
112.177,0,4,871.0349212,,,
112.1775,0,0,871.034921,,,
112.178,0,5,871.0349212,,,
112.1785,0,5,871.0349212,,,
112.179,0,4,871.0349214,,,
112.1795,0,2,871.0349214,,,
112.18,0,3,871.034921,,,
112.1805,0,5,871.0349212,,,
112.181,0,1,871.0349211,,,
112.1815,0,0,871.0349208,,,
112.182,0,2,871.0349211,,,
112.1825,0,4,871.0349208,,,
112.183,0,2,871.0349212,,,
112.1835,0,2,871.0349215,,,
112.184,0,3,871.0349212,,,
112.1845,0,5,871.0349211,,,
112.185,0,1,871.0349209,,,
112.1855,0,3,871.0349211,,,
112.186,0,3,871.034921,,,
112.1865,0,2,871.0349211,,,
112.187,0,4,871.0349213,,,
112.1875,0,2,871.0349207,,,
112.188,0,4,871.0349218,,,
112.1885,0,0,871.0349215,,,
112.189,0,3,871.0349212,,,
112.1895,0,4,871.0349212,,,
112.19,0,4,871.034921,,,
112.1905,0,1,871.0349211,,,
112.191,0,2,871.034921,,,
112.1915,0,4,871.0349213,,,
112.192,0,4,871.0349207,,,
112.1925,0,0,871.034921,,,
112.193,0,5,871.0349213,,,
112.1935,2,5,871.0349209,,,
112.194,0,5,871.0349211,,,
112.1945,0,1,871.0349208,,,
112.195,0,0,871.0349208,,,
112.1955,0,4,871.0349213,,,
112.196,0,4,871.0349209,,,
112.1965,0,2,871.0349208,,,
112.197,0,3,871.0349209,,,
112.1975,0,3,871.0349211,,,
112.198,0,1,871.0349211,,,
112.1985,0,1,871.0349212,,,
112.199,0,2,871.034921,,,
112.1995,0,2,871.034921,,,
112.2,0,3,871.0349208,,,
112.2005,0,1,871.0349205,,,
112.201,0,3,871.0349209,,,
112.2015,0,3,871.0349212,,,
112.202,0,0,871.034921,,,
112.2025,4,7,871.0349213,,,
112.203,4,7,871.0349213,,,
112.2035,0,6,871.0349213,,,
112.204,0,3,871.0349211,,,
112.2045,0,3,871.0349211,,,
112.205,0,1,871.0349208,,,
112.2055,0,4,871.0349211,,,
112.206,0,1,871.0349205,,,
112.2065,0,6,871.0349209,,,
112.207,94,346,871.034921,,,
112.2075,94,348,871.0349211,,,
112.208,96,374,871.034921,,,
112.2085,98,310,871.0349215,,,
112.209,96,397,871.0349207,,,
112.2095,98,366,871.0349209,,,
112.21,98,382,871.0349208,,,
112.2105,92,362,871.0349207,,,
112.211,96,379,871.034921,,,
112.2115,96,362,871.0349213,,,
112.212,100,364,871.0349209,,,
112.2125,94,378,871.034921,,,
112.213,92,336,871.0349208,,,
112.2135,96,341,871.0349211,,,
112.214,94,348,871.0349206,,,
112.2145,96,343,871.034921,,,
112.215,96,345,871.0349207,,,
112.2155,90,357,871.034921,,,
112.216,96,333,871.0349208,,,
112.2165,94,337,871.0349213,,,
112.217,94,331,871.034921,,,
112.2175,96,345,871.0349206,,,
112.218,98,398,871.0349212,,,
112.2185,96,366,871.0349208,,,
112.219,94,390,871.0349204,,,
112.2195,94,351,871.0349206,,,
112.22,100,394,871.0349205,,,
112.2205,96,347,871.034921,,,
112.221,96,345,871.0349211,,,
112.2215,90,341,871.0349209,,,
112.222,92,332,871.0349212,,,
112.2225,92,345,871.0349209,,,
112.223,94,351,871.0349212,,,
112.2235,94,362,871.0349211,,,
112.224,94,354,871.0349207,,,
112.2245,94,343,871.0349207,,,
112.225,98,353,871.0349209,,,
112.2255,94,347,871.0349211,,,
112.226,98,336,871.0349211,,,
112.2265,92,341,871.0349208,,,
112.227,96,405,871.0349207,,,
112.2275,98,366,871.0349212,,,
112.228,92,328,871.034921,,,
112.2285,84,272,871.0349208,,,
112.229,92,330,871.0349207,,,
112.2295,96,309,871.0349212,,,
112.23,94,368,871.0349208,,,
112.2305,100,369,871.0349207,,,
112.231,98,352,871.0349207,,,
112.2315,100,352,871.0349213,,,
112.232,94,350,871.034921,,,
112.2325,96,327,871.0349212,,,
112.233,98,346,871.0349212,,,
112.2335,94,343,871.0349208,,,
112.234,86,328,871.0349209,,,
112.2345,96,343,871.0349209,,,
112.235,92,316,871.0349213,,,
112.2355,98,348,871.0349207,,,
112.236,96,343,871.0349207,,,
112.2365,94,360,871.0349212,,,
112.237,94,377,871.0349208,,,
112.2375,90,322,871.0349211,,,
112.238,98,404,871.0349209,,,
112.2385,94,386,871.0349205,,,
112.239,92,348,871.0349205,,,
112.2395,94,372,871.0349212,,,
112.24,98,366,871.0349208,,,
112.2405,92,287,871.0349206,,,
112.241,96,320,871.0349209,,,
112.2415,98,370,871.0349211,,,
112.242,92,361,871.0349209,,,
112.2425,96,362,871.0349203,,,
112.243,96,353,871.0349209,,,
112.2435,96,365,871.0349209,,,
112.244,90,328,871.034921,,,
112.2445,90,347,871.0349209,,,
112.245,96,331,871.0349204,,,
112.2455,96,352,871.0349212,,,
112.246,98,342,871.0349209,,,
112.2465,94,370,871.0349211,,,
112.247,96,404,871.0349209,,,
112.2475,92,353,871.0349207,,,
112.248,96,363,871.034921,,,
112.2485,90,360,871.0349208,,,
112.249,96,345,871.0349209,,,
112.2495,96,338,871.0349208,,,
112.25,94,372,871.0349211,,,
112.2505,98,399,871.034921,,,
112.251,94,341,871.0349204,,,
112.2515,90,348,871.0349208,,,
